## self-describing format: eta and R9 boundaries need be explicit
## https://hypernews.cern.ch/HyperNews/CMS/get/higgs2g/829.html

EBlowEtaBad 	 0 	 0 	 1 	 -999 	 0.94 	 190450 	 190781 	 -0.0051 	0.0007
EBlowEtaBad 	 0 	 0 	 1 	 -999 	 0.94 	 190782 	 190949 	 -0.0149 	0.0004
EBlowEtaBad 	 0 	 0 	 1 	 -999 	 0.94 	 190950 	 193193 	 -0.0043 	0.0002
EBlowEtaBad 	 0 	 0 	 1 	 -999 	 0.94 	 193194 	 193686 	 -0.0013 	0.0003
EBlowEtaBad 	 0 	 0 	 1 	 -999 	 0.94 	 193746 	 194210 	 -0.002 	0.0002
EBlowEtaBad 	 0 	 0 	 1 	 -999 	 0.94 	 194211 	 194704 	 -0.0036 	0.0002
EBlowEtaBad 	 0 	 0 	 1 	 -999 	 0.94 	 194705 	 195251 	 -0.0047 	0.0002
EBlowEtaBad 	 0 	 0 	 1 	 -999 	 0.94 	 195252 	 195396 	 -0.0074 	0.0003
EBlowEtaBad 	 0 	 0 	 1 	 -999 	 0.94 	 195397 	 999999 	 0.0001 	0.0002

EBlowEtaGold 	 0 	 0 	 1 	 0.94 	 999 	 190450 	 190781 	 0.0018 	0.0007
EBlowEtaGold 	 0 	 0 	 1 	 0.94 	 999 	 190782 	 190949 	 -0.008 	0.0005
EBlowEtaGold 	 0 	 0 	 1 	 0.94 	 999 	 190950 	 193193 	 0.0027 	0.0003
EBlowEtaGold 	 0 	 0 	 1 	 0.94 	 999 	 193194 	 193686 	 0.0057 	0.0003
EBlowEtaGold 	 0 	 0 	 1 	 0.94 	 999 	 193746 	 194210 	 0.005 	0.0003
EBlowEtaGold 	 0 	 0 	 1 	 0.94 	 999 	 194211 	 194704 	 0.0034 	0.0002
EBlowEtaGold 	 0 	 0 	 1 	 0.94 	 999 	 194705 	 195251 	 0.0023 	0.0002
EBlowEtaGold 	 0 	 0 	 1 	 0.94 	 999 	 195252 	 195396 	 -0.0004 	0.0003
EBlowEtaGold 	 0 	 0 	 1 	 0.94 	 999 	 195397 	 999999 	 0.0071 	0.0003

EBhighEtaBad 	 0 	 1 	 1.5 	 -999 	 0.94 	 190450 	 190781 	 -0.018 	0.0029
EBhighEtaBad 	 0 	 1 	 1.5 	 -999 	 0.94 	 190782 	 190949 	 -0.0001 	0.0021
EBhighEtaBad 	 0 	 1 	 1.5 	 -999 	 0.94 	 190950 	 193193 	 -0.0141 	0.0008
EBhighEtaBad 	 0 	 1 	 1.5 	 -999 	 0.94 	 193194 	 193686 	 -0.0103 	0.0010
EBhighEtaBad 	 0 	 1 	 1.5 	 -999 	 0.94 	 193746 	 194210 	 -0.0098 	0.0007
EBhighEtaBad 	 0 	 1 	 1.5 	 -999 	 0.94 	 194211 	 194704 	 -0.0126 	0.0006
EBhighEtaBad 	 0 	 1 	 1.5 	 -999 	 0.94 	 194705 	 195251 	 -0.0141 	0.0007
EBhighEtaBad 	 0 	 1 	 1.5 	 -999 	 0.94 	 195252 	 195396 	 -0.0168 	0.0011
EBhighEtaBad 	 0 	 1 	 1.5 	 -999 	 0.94 	 195397 	 999999 	 -0.0097 	0.0007

EBhighEtaGold 	 0 	 1 	 1.5 	 0.94 	 999 	 190450 	 190781 	 -0.0029 	0.0032
EBhighEtaGold 	 0 	 1 	 1.5 	 0.94 	 999 	 190782 	 190949 	 0.0153 	0.0025
EBhighEtaGold 	 0 	 1 	 1.5 	 0.94 	 999 	 190950 	 193193 	 0.001 	0.0016
EBhighEtaGold 	 0 	 1 	 1.5 	 0.94 	 999 	 193194 	 193686 	 0.0049 	0.0017
EBhighEtaGold 	 0 	 1 	 1.5 	 0.94 	 999 	 193746 	 194210 	 0.0054 	0.0016
EBhighEtaGold 	 0 	 1 	 1.5 	 0.94 	 999 	 194211 	 194704 	 0.0025 	0.0015
EBhighEtaGold 	 0 	 1 	 1.5 	 0.94 	 999 	 194705 	 195251 	 0.001 	0.0015
EBhighEtaGold 	 0 	 1 	 1.5 	 0.94 	 999 	 195252 	 195396 	 -0.0017 	0.0018
EBhighEtaGold 	 0 	 1 	 1.5 	 0.94 	 999 	 195397 	 999999 	 0.0055 	0.0016

EElowEtaBad 	 0 	 1.5 	 2 	 -999 	 0.94 	 190450 	 190781 	 -0.0058 	0.0045
EElowEtaBad 	 0 	 1.5 	 2 	 -999 	 0.94 	 190782 	 190949 	 -0.0114 	0.0025
EElowEtaBad 	 0 	 1.5 	 2 	 -999 	 0.94 	 190950 	 193193 	 -0.0059 	0.0011
EElowEtaBad 	 0 	 1.5 	 2 	 -999 	 0.94 	 193194 	 193686 	 -0.0042 	0.0016
EElowEtaBad 	 0 	 1.5 	 2 	 -999 	 0.94 	 193746 	 194210 	 -0.0063 	0.0010
EElowEtaBad 	 0 	 1.5 	 2 	 -999 	 0.94 	 194211 	 194704 	 -0.0032 	0.0010
EElowEtaBad 	 0 	 1.5 	 2 	 -999 	 0.94 	 194705 	 195251 	 -0.0058 	0.0010
EElowEtaBad 	 0 	 1.5 	 2 	 -999 	 0.94 	 195252 	 195396 	 -0.0065 	0.0018
EElowEtaBad 	 0 	 1.5 	 2 	 -999 	 0.94 	 195397 	 999999 	 -0.0033 	0.0011

EElowEtaGold 	 0 	 1.5 	 2 	 0.94 	 999 	 190450 	 190781 	 0.0004 	0.0047
EElowEtaGold 	 0 	 1.5 	 2 	 0.94 	 999 	 190782 	 190949 	 -0.0052 	0.0028
EElowEtaGold 	 0 	 1.5 	 2 	 0.94 	 999 	 190950 	 193193 	 0.0004 	0.0016
EElowEtaGold 	 0 	 1.5 	 2 	 0.94 	 999 	 193194 	 193686 	 0.0021 	0.0019
EElowEtaGold 	 0 	 1.5 	 2 	 0.94 	 999 	 193746 	 194210 	 -0.0001 	0.0015
EElowEtaGold 	 0 	 1.5 	 2 	 0.94 	 999 	 194211 	 194704 	 0.0031 	0.0015
