## self-describing format: eta and R9 boundaries need be explicit
# http://indico.cern.ch/getFile.py/access?contribId=2&resId=0&materialId=slides&confId=176520
# these numbers for june15unblind - https://hypernews.cern.ch/HyperNews/CMS/get/higgs2g/779.html
# also see https://twiki.cern.ch/twiki/pub/CMS/EcalEnergyResolutionWithZee/Hgg-rerecoICHEP2012.pdfEBlowEtaBad  

EBlowEtaBad 	 0 	 0 	 1 	 -999 	 0.94 	 190450 	 190781 	 -0.0049 	0.0007
EBlowEtaBad 	 0 	 0 	 1 	 -999 	 0.94 	 190782 	 190949 	 -0.0146 	0.0004
EBlowEtaBad 	 0 	 0 	 1 	 -999 	 0.94 	 190950 	 193193 	 -0.004 	0.0002
EBlowEtaBad 	 0 	 0 	 1 	 -999 	 0.94 	 193194 	 193686 	 -0.001 	0.0003
EBlowEtaBad 	 0 	 0 	 1 	 -999 	 0.94 	 193746 	 195655 	 -0.0034 	0.0002

EBlowEtaGold 	 0 	 0 	 1 	 0.94 	 999 	 190450 	 190781 	 0.0019 	0.0007
EBlowEtaGold 	 0 	 0 	 1 	 0.94 	 999 	 190782 	 190949 	 -0.0079 	0.0005
EBlowEtaGold 	 0 	 0 	 1 	 0.94 	 999 	 190950 	 193193 	 0.0028 	0.0003
EBlowEtaGold 	 0 	 0 	 1 	 0.94 	 999 	 193194 	 193686 	 0.0058 	0.0003
EBlowEtaGold 	 0 	 0 	 1 	 0.94 	 999 	 193746 	 195655 	 0.0034 	0.0002

EBhighEtaBad 	 0 	 1 	 1.4442 	 -999 	 0.94 	 190450 	 190781 	 -0.0176 	0.0029
EBhighEtaBad 	 0 	 1 	 1.4442 	 -999 	 0.94 	 190782 	 190949 	 0.0003 	0.0021
EBhighEtaBad 	 0 	 1 	 1.4442 	 -999 	 0.94 	 190950 	 193193 	 -0.0137 	0.0008
EBhighEtaBad 	 0 	 1 	 1.4442 	 -999 	 0.94 	 193194 	 193686 	 -0.0099 	0.0010
EBhighEtaBad 	 0 	 1 	 1.4442 	 -999 	 0.94 	 193746 	 195655 	 -0.0121 	0.0005

EBhighEtaGold 	 0 	 1 	 1.4442 	 0.94 	 999 	 190450 	 190781 	 -0.0005 	0.0034
EBhighEtaGold 	 0 	 1 	 1.4442 	 0.94 	 999 	 190782 	 190949 	 0.0177 	0.0027
EBhighEtaGold 	 0 	 1 	 1.4442 	 0.94 	 999 	 190950 	 193193 	 0.0035 	0.0019
EBhighEtaGold 	 0 	 1 	 1.4442 	 0.94 	 999 	 193194 	 193686 	 0.0073 	0.0020
EBhighEtaGold 	 0 	 1 	 1.4442 	 0.94 	 999 	 193746 	 195655 	 0.0051 	0.0018

EElowEtaBad 	 0 	 1.566 	 2 	 -999 	 0.94 	 190450 	 190781 	 -0.0057 	0.0045
EElowEtaBad 	 0 	 1.566 	 2 	 -999 	 0.94 	 190782 	 190949 	 -0.0113 	0.0025
EElowEtaBad 	 0 	 1.566 	 2 	 -999 	 0.94 	 190950 	 193193 	 -0.0058 	0.0011
EElowEtaBad 	 0 	 1.566 	 2 	 -999 	 0.94 	 193194 	 193686 	 -0.004 	0.0016
EElowEtaBad 	 0 	 1.566 	 2 	 -999 	 0.94 	 193746 	 195655 	 -0.0047 	0.0007

EElowEtaGold 	 0 	 1.566 	 2 	 0.94 	 999 	 190450 	 190781 	 0.0002 	0.0047
EElowEtaGold 	 0 	 1.566 	 2 	 0.94 	 999 	 190782 	 190949 	 -0.0054 	0.0029
EElowEtaGold 	 0 	 1.566 	 2 	 0.94 	 999 	 190950 	 193193 	 0.0001 	0.0018
EElowEtaGold 	 0 	 1.566 	 2 	 0.94 	 999 	 193194 	 193686 	 0.0019 	0.0021
EElowEtaGold 	 0 	 1.566 	 2 	 0.94 	 999 	 193746 	 195655 	 0.0012 	0.0016

EEhighEtaBad 	 0 	 2 	 2.5 	 -999 	 0.94 	 190450 	 190781 	 -0.0051 	0.0130
EEhighEtaBad 	 0 	 2 	 2.5 	 -999 	 0.94 	 190782 	 190949 	 -0.0106 	0.0130
EEhighEtaBad 	 0 	 2 	 2.5 	 -999 	 0.94 	 190950 	 193193 	 0.0088 	0.0120
EEhighEtaBad 	 0 	 2 	 2.5 	 -999 	 0.94 	 193194 	 193686 	 0.0117 	0.0120
EEhighEtaBad 	 0 	 2 	 2.5 	 -999 	 0.94 	 193746 	 195655 	 -0.0061 	0.0120

EEhighEtaGold 	 0 	 2 	 2.5 	 0.94 	 999 	 190450 	 190781 	 0.0107 	0.0130
EEhighEtaGold 	 0 	 2 	 2.5 	 0.94 	 999 	 190782 	 190949 	 0.005 	0.0130
EEhighEtaGold 	 0 	 2 	 2.5 	 0.94 	 999 	 190950 	 193193 	 0.0247 	0.0120
EEhighEtaGold 	 0 	 2 	 2.5 	 0.94 	 999 	 193194 	 193686 	 0.0278 	0.0120
EEhighEtaGold 	 0 	 2 	 2.5 	 0.94 	 999 	 193746 	 195655 	 0.0097 	0.0120
